sample_index,publication_id,reference_id,match_status,match_score,matched_source,matched_title,matched_author,matched_year,matched_publisher,matched_isbn,matched_url,raw_context
6104,1218267,18702969,no_match,0.0,,,,,,,,"Duyar, İ., ve Erdal, Y. S. (1995). İnsan İskelet kalıntılarının biyoarkeolojik açıdan yorumlanması ve Anadolu’dan örnekler. A. Erkanal, H. Erkanal, H. Hüryılmaz, A. Tuba Ökse, N. Çınardalı, S. Günel, H. Tekin, B. Uysal ve D. Yalçıklı (Ed.) içinde, İ. Metin Akyurt - Bahattin Devam anı kitabı: Eski Yakındoğu kültürleri üzerine incelemeler (s. 95-105) Arkeoloji ve Sanat Yayınları."
6138,1206230,18141428,no_match,0.0,,,,,,,,"Küçük, M. (2012). İletişim Kavramı ve İletişim Süreci. İletişim Bilgisi içinde. (ed. E. Nezih Orhon ve Ufuk Eriş). Anadolu Üniversitesi Yayınları: Eskişehir."
6144,1250474,20103690,no_match,0.0,,,,,,,,Hoenkamp-Mazgon (2002). M. İstanbul’da Hollanda sarayı. (Çev. G. Özlen). Yapı Kredi Yayınları.
6145,1250474,20103691,no_match,0.0,,,,,,,,"Öz, T. (2015). İstanbul Camileri 1-2. Türk Tarih Kurumu Yayınları."
6166,1323795,23548809,no_match,0.0,,,,,,,,"Berger, J. (2014). Görme biçimleri (Y. Salman, Trans., 20th ed.). Metis Yayınları."
6168,1250297,20097022,no_match,0.0,,,,,,,,"Ayyıldız, M., 1990. Sulama Suyu Kalitesi ve Tuzluluk Problemleri A.Ü. Ziraat Fakültesi Yayınları:1196, Ders Kitabı: 344s.1-282, Ankara."
6173,1247981,19985217,no_match,0.0,,,,,,,,"Magie, D. (2001). Anadolu’da Romalılar, Attalos’un vasiyeti. Arkeoloji ve Sanat Yayınları."
6177,1219622,19134300,no_match,0.0,,,,,,,,"Öztan, Bilge. Tüzel Kişiler. Ankara: Turhan Kitabevi. 2. Basım, 1998."
6182,1163862,16736105,possible,0.698,openlibrary,Milliyetçilik kuramları,Umut Özkırımlı,1999,,,https://openlibrary.org/works/OL43844992W,"Özkırımlı, U. (2009). Milliyetçilik Kuramları -Eleştirel Bir Bakış-. 3. Baskı, Doğu Batı Yayınları, Ankara."
6203,1335297,24033159,no_match,0.0,,,,,,,,"Şenyurt, Oya. Osmanlı Mimarisinin Temel İlkeleri Resim ve İnşa Üzerinden Gerçekleştirilen Farklı Bir Yaklaşım. İstanbul: Doğu Kitabevi, 2015."
6204,1355563,24837158,no_match,0.0,,,,,,,,"Daştan, U. (2023). Bilim Ne Değildir? Michel Foucault'nun Modern Bilim Eleştirisi. Konya: Çizgi Kitabevi."
6205,1355563,24837159,no_match,0.0,,,,,,,,"Deleuze, G. (2009). Bir Aygıt Nedir? G. Deleuze, & D. Lapoujade (Dü.) içinde, İki Delilik Rejimi (M. E. Keskin, Çev.). İstanbul: Bağlam Yayınları."
6229,1181605,16958305,no_match,0.0,,,,,,,,"Sayer, D., & Corrigan, P. (1983). Late Marx And The Russian Road: Marx And The Peripheries Of Capitalism. Monthly Review Press Classic Titles, 77-94."
6259,1340627,24248799,no_match,0.0,,,,,,,,"Kümbetoğlu, B. (2020). Niteliksel Araştırmalarda Analiz. Bağlam Yayınları."
6262,1331145,23859336,no_match,0.0,,,,,,,,"Coşkun, R., Altunışık, R., Yıldırım, E. (2017) Sosyal Bilimlerde Araştırma Yöntemleri, SPSS Uygulamalı, Sakarya Yayıncılık: Sakarya"
6264,1331145,23859396,strong,1.0,crossref_book,Sosyal Bilimlerde Nitel Araştırma Yöntemleri,Kavut Sevgi,2024,Akademisyen Kitabevi,9786253751609,https://doi.org/10.37609/akya.3369.c8919,"Yıldırım, A., Şimşek H. (2016). Sosyal bilimlerde nitel araştırma yöntemleri. Ankara: Seçkin Yayıncılık."
6266,1347760,24518229,strong,1.0,crossref_book,Sosyal Bilimlerde Nitel Araştırma Yöntemleri,Kavut Sevgi,2024,Akademisyen Kitabevi,9786253751609,https://doi.org/10.37609/akya.3369.c8919,"Yıldırım, A. ve Şimşek, H. (2016). Sosyal bilimlerde nitel araştırma yöntemleri. Ankara: Seçkin Yayıncılık."
6283,1289266,22747596,no_match,0.0,,,,,,,,Kutsal kitap: Kuran-I Kerim (2021). İstanbul: Diyanet İşleri Başkanlığı Yayınları.
6288,1366464,25301941,no_match,0.0,,,,,,,,"Creswell, John W. Nitel Araştırma Yöntemleri-Beş Yaklaşıma Göre Nitel Araştırma ve Araştırma Deseni. çev. Mesut Bütün - Selçuk Beşir Demir. Ankara: Siyasal Kitabevi, 2013."
6300,1216089,18624559,strong,1.0,openlibrary,Ilkel Toplumdan Melodramlar Evrenine,Oguz Adanir,2012,,,https://openlibrary.org/works/OL26260404W,"Adanır, O. (2012). İlkel Toplumdan Melodramlar Evrenine. Hayalperest Yayınevi."
6302,1216089,18624574,no_match,0.0,,,,,,,,"Camus, A. (2010). Sisifos Söyleni. (Tahsin Yücel, Çev.). Can Yayınları."
6307,1293469,22075532,possible,0.679,crossref_book,The Oxford Dictionary of Literary Terms,Baldick Chris,2015,Oxford University Press,9780198715443,https://doi.org/10.1093/acref/9780198715443.001.0001,"Baldick, C. (2008c). Utopia. Oxford Dictionary of Literary Terms. (3rd ed., p. 348). New York: Oxford UP."
6312,1356791,24882887,no_match,0.0,,,,,,,,"Rockmore, T. (1997). Cognition: An Introduction to Hegel’s “Phenomenology of Spirit”. California University Press."
6316,1329472,23785938,no_match,0.0,,,,,,,,"Alpagut, G. (2021) “Teknolojik Gelişmelerin İşçilik Haklarına Etkisi-Daimi Ulaşılabilirlik”, Prof. Dr. Turhan Esener III. İş Hukuku Uluslararası Kongresi, Seçkin Yayıncılık, Ankara, 317-340."
6325,1293510,22077218,no_match,0.0,,,,,,,,"Busbecq, O. G. (2005). Kanuni Döneminde Avrupalı Bir Elçinin Gözlemleri (1555-1960). (D. Türkömer, Çev.) İstanbul: Türkiye İş Bankası Kültür Yayınları."
6326,1293510,22077222,strong,1.0,openlibrary,Bekâr odaları ve meyhaneler,Işıl Çokuğraş,2016,,,https://openlibrary.org/works/OL32547314W,"Çokuğraş, I. (2016). Bekâr Odaları ve Meyhaneler: Osmanlı İstanbul'unda Marjinalite ve Mekân. İstanbul: İstanbul Araştırmaları Enstitüsü Yayınları."
6340,1331086,23856195,no_match,0.0,,,,,,,,"Çakır, O. (2017). Boş zaman ve boş zaman teorileri. M. Akoğlan Kozak (Ed.), Rekreasyonel Liderlik ve Turist Rehberliği içinde, (s.6-29). Ankara: Detay Yayıncılık."
6356,1276215,21223186,no_match,0.0,,,,,,,,"Ercilasun, A. (2003). Türk Dili ve Kompozisyon Bilgileri. Ankara: Yargı Yayınevi."
6363,1286806,21915067,no_match,0.0,,,,,,,,"Kuneralp, Sinan: Les Musurus Une Famille De Diplomates Ottomans Lettres Et Documents (1852-1910), İstanbul: ISIS Yayınları, 2015."
6390,1311931,25072341,strong,0.986,openlibrary,Protestan Ahlaki ve Kapitalizmin Ruhu,Max Weber,2013,,,https://openlibrary.org/works/OL26366857W,"Weber, M. (1999). Protestan ahlakı ve kapitalizmin ruhu. (Z. Gürata, Çev.). Ayraç Yayınevi."
6397,1346786,24477782,no_match,0.0,,,,,,,,"Benek Kaya, A. (2023). Gel zaman git zaman derleme masallar. Ankara: Akçağ Yayınları."
6398,1346786,24477808,strong,1.0,openlibrary,Masalların psikanalizi,Ahmet Sarı,2008,,,https://openlibrary.org/works/OL16237389W,"Sarı, A. – Ercan, C. A. (2008). Masalların psikanalizi. Erzurum: Salkımsöğüt Yayınları."
6403,1325299,23607845,strong,1.0,openlibrary,İbn Battûta Seyahatnâmesi,Ibn Batuta,2000,,,https://openlibrary.org/works/OL370837W,"İbn Battûta, Ebû Abdullah Muhammed İbn Battûta Tancî. İbn Battûta Seyahatnâmesi. çev. A. Sait Aykut. İstanbul: Yapı Kredi Yayınları, 6. Baskı., 2020."
6410,1240319,19686293,no_match,0.0,,,,,,,,"Llewellyn. D. (2014). Inquire within: Implementing inquiry- and argument-based science standards in grades 3-8 (3rd ed., pp. 1-30). Corwin Press, Inc."
6450,1344193,24383651,no_match,0.0,,,,,,,,"Köprülü, Mehmed Fuad. “Sunuş”. Bektaşilik Tetkikleri. çev. Ragıb Hulusi. İstanbul: Devlet Matbaası, 1928."
6455,1244341,20912944,no_match,0.0,,,,,,,,"Husrî, Ebû İshâk İbrâhim b. Ali b. Temîm el-Ensârî. Zehru’l-âdâb ve semerü’l-elbâb. 4 Cilt. Beyrut: Dâru’l-Cîl, ts."
6457,1224199,18928572,no_match,0.0,,,,,,,,"Baumol, W.J. & W. Oates (1975), On Taxation and the Control of Externalities, United States of America: The University of Cambridge."
6461,1223396,18895003,no_match,0.0,,,,,,,,"Akbulut, Y. (2010). Sosyal bilimlerde SPSS uygulamaları: Sık kullanılan istatistiksel analizler ve açıklamaları SPSS çözümlemeleri (1. Baskı). İdeal Kültür Yayıncılık."
6467,1162336,16124473,strong,1.0,crossref_book,Toplumsal Cinsiyet,Canatan Kadir,2024,Akademisyen Kitabevi,9786253994693,https://doi.org/10.37609/akya.1160.c9689,"Saraç, S. (2013). Toplumsal cinsiyet. L. Gültekin, G. Güneş, C. Ertung & A. Şimşek (Ed.) Toplumsal cinsiyet ve yansımaları içinde (s. 27-32) Ankara: Atılım Üniversitesi Yayınları."
6471,1358088,24930803,no_match,0.0,,,,,,,,"Aktay, Salih Zeki (1936). Pınar Aşk Kasideleri. İstanbul: Şirketi Mürettibiye Basımevi."
6482,1288007,21853600,no_match,0.0,,,,,,,,"eş-Şîrâzî, Ebû İshâk İbrahim b. Ali. Tabakâtu’l-fukahâ. thk. İhsân Abbâs. Beyrut: Dâru’r-Râidü’l-Arabî, ts."
6488,1278119,21304965,no_match,0.0,,,,,,,,"Aktaş, A. ve Özdemir, B. (2012). Otel işletmelerinde mutfak yönetimi. Ankara: Detay Yayıncılık."
6492,1208260,18347673,no_match,0.0,,,,,,,,"Ciravoğlu, Ö. (1998). Çocuk edebiyatı. Esin Yayın Evi."
6511,1379273,25742055,no_match,0.0,,,,,,,,"el-Kinânî, Bedruddin İbn Cemâa. İslâmî Gelenekte Eğitim Ahlâkı. çev. Muhammet Şevki Aydın. Ankara: TDV Yayınları, 2015."
6525,1328851,24560504,no_match,0.0,,,,,,,,"Tunçay, H., Yavuz, E., 2023. Gelenekten Geleceğe Ahşap Camiler. Tunçay Yayıncılık 1. Baskı. Ankara. ISBN 978- 605."
6535,1318175,23266247,no_match,0.0,,,,,,,,"Banar, K., & Zeytinoğlu, E. (2014). Sosyal Medyanın Muhasebe Bölümü Öğrencilerinin Akademik Performansı Üzerindeki Etkisi Ampirik Bir Çalışma. T.C. Anadolu Üniversitesi Yayınları No:3097 İşletme Fakültesi Yayınları No:5, 153-177."
6556,1250886,20119217,no_match,0.0,,,,,,,,"Can, Ş. (2013). Mevlânâ: Hayatı, Şahsiyeti ve Fikirleri. İstanbul: Ötüken Neşriyat."
6558,1252770,20196054,no_match,0.0,,,,,,,,"Ponting, C. (2008). Dünyanın yeşil tarihi-çevre ve büyük uygarlıkların çöküşü (A. B. Sander. Çev.) (3. Baskı). Biltur Basım Yayın."
6571,1262130,21654769,strong,0.985,openlibrary,"Devlet Dogasi, Gelisimi ve Gelecegi",Gianfranco Poggi,2007,,,https://openlibrary.org/works/OL26400942W,"POGGI, G. (2014). Devlet: Doğası, gelişimi ve geleceği. (A. Babacan, Çev.). İstanbul: İstanbul Bilgi Üniversitesi Yayınları."
6577,1181827,16976434,strong,1.0,openlibrary,Sıkıntı’nın Felsefesi,Lars Fr. H Svendsen,2017,,,https://openlibrary.org/works/OL43986098W,"Svendsen, L. (2008). Sıkıntının Felsefesi. (M. Erşen, Çev.) İstanbul: Bağlam Yayıncılık."
6583,1211830,18470992,strong,1.0,openlibrary,Kurumsal Sosyal Sorumlulugun Kurumsal Itibara Etkisi,Ayse Gedikçi Öndogan,2021,,,https://openlibrary.org/works/OL26268482W,"Öndoğan, A. G. (2021). Kurumsal Sosyal Sorumluluğun Kurumsal İtibara Etkisi. Hiperlink Yayınevi."
6590,1205160,18400507,strong,1.0,openlibrary,The myth of scientific literacy,Morris H. Shamos,1995,,,https://openlibrary.org/works/OL3516821W,"Shamos, M. H. (1995). The myth of scientific literacy. Rutgers University Press."
6596,1323437,23532848,no_match,0.0,,,,,,,,"ez-Ziriklî, H. (1980). el-A’lâm, Dâru’l-‘İlim li’l-Melâyîn."
6620,1294519,23096153,strong,1.0,openlibrary,Türk millî Kültürü,İbrahim Kafesoğlu,1977,,,https://openlibrary.org/works/OL10935748W,"Kafesoğlu, İbrahim. Türk Milli Kültürü. İstanbul: Ötüken Neşriyat, 2011."
6655,1218032,18940429,no_match,0.0,,,,,,,,"Çavdar, A. ve Tan, P. (Ed.) İstanbul: Müstesna Şehrin İstisna Hali içinde (ss. 7-14). İstanbul: Sel Yayıncılık."
6665,1168369,16374631,no_match,0.0,,,,,,,,"1. Çamsarı T, Sağlam F. Kronik Böbrek Yetmezliği. In: Erol Ç, Süleymanlar, ed. İç Hastalıkları Nefroloji. Birinci Baskı. Ankara: MN Medikal&Nobel Yayınevi, 2011; 85- 97. [CrossRef]"
6687,1247343,19961172,no_match,0.0,,,,,,,,"Gazzâlî, Hüccetü’l-İslâm Ebû Hâmid Muhammed b. Muhammed b. Ahmed. el-Basît fi’l-mezheb (min Kitabi’n-Nikah ila Kitabi’l-Keffârât). thk. Muhammed b. Hammud el-Vailî. Medine: Camia‘tu’l-İslâmiyye, 2005."
6688,1247343,19961174,no_match,0.0,,,,,,,,"Gazzâlî, Hüccetü’l-İslâm Ebû Hâmid Muhammed b. Muhammed b. Ahmed. el-Vasît fi’l-mezheb. thk. Ahmed Mahmud İbrahim - Muhammed Muhammed Tamir. Kahire: Dâru’s-Selâm, 1997."
6698,1364799,25228074,no_match,0.0,,,,,,,,"Merdivenci, A. (1984). Yurdumuzda varlığı bilinen sivrisineklerin biyo-morfolojisi, biyo-ekolojisi, yayılış ve sağlık önemleri (Cerrahpaşa Tıp Fak Yayınları). İstanbul: İstanbul Üniversitesi yayınları."
6706,1312231,22872317,no_match,0.0,,,,,,,,"ŞÂTIBÎ, İbrahim B. Musa. İslami İlimler Metedolojisi: El-Muvâfakât. Çeviren Mehmed Erdoğan. İstanbul: İz Yayıncılık, 1990."
6717,1319400,23343756,no_match,0.0,,,,,,,,"Çil, N. (2018). Finansal Ekonometri. İstanbul: DER Yayınları."
6718,1215029,18582915,no_match,0.0,,,,,,,,"Yerdelen Tatoğlu, F. (2020). Panel Veri Ekonometrisi. Beta Yayınevi."
6720,1215874,18615543,no_match,0.0,,,,,,,,"Kantar, N. (2023). Teknoloji ve Etik: Gelişim Etiği Yaklaşımı/Technology and Ethics: the Flourishing Ethics Approach, İçinde: Teknoloji, Etik ve Din, (Ed. Ünverdi, Şahi- nalp ve Palancı) Mardin Artuklu Üniversitesi Yayınları."
6748,1375538,25632804,no_match,0.0,,,,,,,,"Kösemihal, M. Ragıp. Türkiye-Avrupa Musiki Münasebetleri-I. İstanbul: Nümune Matbaası, 1939."
6758,1236334,19543290,strong,1.0,openlibrary,Kadın Haklarının Gerekçelendirilmesi,Mary Wollstonecraft,2007,,,https://openlibrary.org/works/OL26408792W,"Wollstonecraft, M. (2020). Kadın Haklarının Gerekçelendirilmesi. (Çev. D. Hakyemez). İstanbul: Türkiye İş Bankası Kültür Yayınları."
6792,1305897,22604048,no_match,0.0,,,,,,,,"Rifat, Mehmet. Göstergebilimin ABC’si. İstanbul: Simavi Yayınları, 1992."
6813,1290169,21946490,no_match,0.0,,,,,,,,"[12]El-Askeri, Cafer (2008), İsyancı Arap Ordusunda Bir Harbiyeli, Hazırlayan Necdet Fethi Safvet, Klasik Yayınları, İstanbul."
6816,1372476,25520821,no_match,0.0,,,,,,,,"Güldemir, O. (2018). Turkish culinary culture in the Ottoman period. In A. D. Arıkan (Ed.), Turkish culinary culture (pp. 140–162). Eskişehir: Republic of Türkiye Anadolu University Press."
6829,1354532,24784138,strong,1.0,openlibrary,Sex Made Simple,Barry W. McCarthy,2015,,,https://openlibrary.org/works/OL21868035W,"McCarthy, B. (2015). Sex made simple: Clinical strategies for sexual issues in therapy. Eau Claire, WI: PESI Publishing & Media."
6832,1262123,21652010,strong,1.0,crossref_book,Sosyal Bilimlerde Nitel Araştırma Yöntemleri,Kavut Sevgi,2024,Akademisyen Kitabevi,9786253751609,https://doi.org/10.37609/akya.3369.c8919,"YILDIRIM, A., & ŞİMŞEK, H. (2008). Sosyal Bilimlerde Nitel Araştırma Yöntemleri. Seçkin Yayıncılık."
6839,1229709,19219676,no_match,0.0,,,,,,,,"Aşıcı, A. A. (2021). İktisadi düşüncede çevrenin yeri ve yeşil ekonomi: Karşılaştırmalı bir analiz. A. A. Aşıcı & Ü. Şahin (Ed.), Yeşil Ekonomi (s. 35-57) içinde. İstanbul: Yeni İnsan Yayınevi."
6842,1241809,19747266,no_match,0.0,,,,,,,,"Baykal, O., Tarı, E., ve Coşkun, Z., (2009). Mühendislik Ölçmeleri: 2 Birsen Yayınevi, İstanbul."
6844,1166920,16321482,no_match,0.0,,,,,,,,"Akün, Ö. F. (1994). Divan edebiyatı. Türkiye Diyanet Vakfı İslam Ansiklopedisi, C. 9, 389-427. TDV Yayınları."
6853,1294086,24269289,no_match,0.0,,,,,,,,"Berkes, N. (1975). Türkiye İktisat Tarihi II, İstanbul: Gerçek Yayınevi."
6854,1294086,24269310,no_match,0.0,,,,,,,,"Findley, C. V. (2016). Tanzimat. R. Kasaba (Ed.), Z. Bilgin (Çev.), Türkiye Tarihi Modern Dünyada Türkiye 1839-2010 içinde (37-66), İstanbul: Kitap Yayınevi."
6856,1287077,21808817,no_match,0.0,,,,,,,,"Yentürk, N., Kurtaran, Y., Ne Mutlu, G. (2007). Gençler Hakkında, Gençlik için, Gençlerle Türkiye’de Gençlik Çalışması ve Politikaları, İstanbul Bilgi Üniversitesi Yayınları. 3-22."
6865,1305614,22594479,strong,1.0,crossref_book,Sulfamethoxazole/trimethoprim,,2017,The American Pharmacists Association,,https://doi.org/10.21019/pfdi.sulfamethoxazole_trimethoprim,"31. Kemnic TR, Coleman M. Trimethoprim sulfamethoxazole. In StatPearls. Treasure Island (FL): StatPearls Publishing;2023."
6871,1353638,24751548,no_match,0.0,,,,,,,,Devlet Planlama Teşkilatı (DPT). (2000). Sekizinci beş yıllık kalkınma planı (2001-2005). Ankara: DPT Yayınları.
6872,1353638,24751570,no_match,0.0,,,,,,,,"Neziroğu, İ. ve Yılmaz, T. (2013). Hükümetler-programları ve genel kurul görüşmeleri (10 cilt). Ankara: TBMM Yayınları."
6873,1306529,22621786,no_match,0.0,,,,,,,,"Budak, A. (2020). “Kapalı Bir Açılım”, İştahlı Makas: Toplu Şiirler II (2011-2020), Ankara: Yazılı Kâğıt Yayınları, s. 125-183."
6885,1299284,22333795,no_match,0.0,,,,,,,,"Ebû Nuaym Ahmed b. Abdillah. Hilyetü’l-evliyâ ve tabakâtü’l-asfiyâ. Beyrut: Darü’l-Kitabi’l-Arabi, 1405."
6888,1308120,22684297,no_match,0.0,,,,,,,,"Holcombe, Charles, Doğu Asya Tarihi Çin Japonya Kore, Medeniyetin Köklerinden 21. Yüzyıla Kadar, Çev. Muhammed Murtaza Özeren, Dergâh Yayınları, 2. Baskı, İstanbul 2019."
6900,1349025,24572048,no_match,0.0,,,,,,,,"Aaron, Richard I. “Authority and the Rights of Individuals.” In Life, Liberty, and Property: Essays on Locke’s Political Ideas, edited by Gordon J. Schochet, 162-167. Belmont, California: Wadsworth Publishing Company, 1971."
6907,1301840,22965924,strong,1.0,openlibrary,Anlam ve Nedensellik,Arda Denkel,2021,,,https://openlibrary.org/works/OL26253669W,"Denkel, Arda. Anlam ve Nedensellik. İstanbul: Kabalcı Yayınları. 1996."
6916,1328772,23755966,no_match,0.0,,,,,,,,"Bakırcı, N. (2010). Niğde âşıklık geleneği ve Niğdeli halk şairi İbrahim Dabak. Niğde Belediyesi Yayınları."
6917,1328772,23755988,no_match,0.0,,,,,,,,"Gülbahçe, S. (2013). Söz var ki. Alagöz Matbaası."
6967,1208590,18330194,no_match,0.0,,,,,,,,"Gürbüz, S.,& Şahin, F., 2014. “Sosyal Bilimlerde Araştırma Yöntemleri”. Ankara: Seçkin Yayıncılık."
6975,1278982,21350993,no_match,0.0,,,,,,,,"Millett, K. (1970). Sexual politics. Doubleday. University of İllionois Press."
6991,1197243,17744378,no_match,0.0,,,,,,,,"Sarıyıldız, G. (2004), Sicill-I ahvâl komisyonu’nun kuruluşu ve işlevi (1879-1909), İstanbul: DER Yayınları."
7018,1280647,21453900,no_match,0.0,,,,,,,,"İbn Fendeme, Zahîruddîn Ebu’l-Hasen Ali. Tarihu Beyhak. Dımaşk: Dâru İkra’, 1425."
7074,1379832,25757647,no_match,0.0,,,,,,,,"Creswell, J. W. (2012). Educational research: Planning, conducting and evaluating quantitative and quantitative research. Pearson Publishing."
7094,1222471,19607584,no_match,0.0,,,,,,,,"Anonim, Moğolların Gizli Tarihçesi, çev. Mehmet Levent Kaya, Kabalcı Yayınları, İstanbul 2011."
7143,1313819,22985403,no_match,0.0,,,,,,,,"Tosun, M. & Yalvaç, K. (2002). Sumer, Babil, Assur kanunları ve Ammi – Şaduqa fermanı. (3. Baskı). Türk Tarih Kurumu Yayınları."
7147,1352927,24721888,no_match,0.0,,,,,,,,"Wæver, Ole. “Securitization and Desecuritization.” In On Security, edited by Ronnie Lipschutz, 48-86. New York: Columbia University Press, 1995."
7150,1218617,18718438,no_match,0.0,,,,,,,,"Schmidtz, D. (2010). Adaletin Unsurları, Çev. Hayrettin Özler, Ankara: Liberte Yayınları."
7156,1311848,22850924,strong,1.0,openlibrary,A force for change,John P. Kotter,1990,,,https://openlibrary.org/works/OL1932145W,"Kotter, J. P. (1990). A force for change: How leadership differs from management. Free Press."
7163,1225584,19358208,no_match,0.0,,,,,,,,"Dernburg, Heinrich. Pandekten, Zweiter Band. Berlin: Verlag von H. W Müller, 1897."
7185,1342792,24320507,no_match,0.0,,,,,,,,"Doğru O ve Nalbant A, İnsan Hakları Avrupa Sözleşmesi, Açıklama ve Önemli Kararlar, C.1, (İHAS 2,3,4,5,6 ve 7. maddeler) (1. Bası, 2012)."
7201,1387490,26014478,no_match,0.0,,,,,,,,"Karaca, S. (2021). Bilimsel araştırma yöntemleri. Ankara: Gazi Kitabevi."
7207,1323791,23548602,no_match,0.0,,,,,,,,"Ihlamur-Öner, S. G. (2012), Göçün kadınlaşması ve sosyal refah rejiminin dönüşümü: İtalya örneği, (S. Gülfer Ihlamur-Öner & N. Aslı Şirin Öner Eds.) Küreselleşme Çağında Göç: Kavramlar, Tartışmalar. İstanbul: İletişim Yayınları."
7218,1212317,18488008,no_match,0.0,,,,,,,,İlke Vakfı. (2022). Türkiye’nin Gönüllü Gücü. İstanbul: Nokta Kitap.
7243,1375692,25637430,no_match,0.0,,,,,,,,"KURAT, A. N. (1992). IV-XVIII. Yüzyıllarda Karadeniz’in Kuzeyindeki Türk Kavimleri ve Devlet-leri. Ankara: Türk Tarih Kurumu Yayınları."
7263,1202765,17998560,no_match,0.0,,,,,,,,"Durukafa, G. & Durukafa, C. M. (2012). Almanya’da doğal yaklaşım ile yabancı dil olarak Türkçenin öğretimi. In E."
7267,1339945,24195532,no_match,0.0,,,,,,,,"(2007) İstanbul 1920, Ed. Clarence Richard JOHNSON M. A., Çev. Sönmez TANER, Tarih Vakfı Yurt Yayınları, İstanbul."
7269,1209480,18337849,strong,0.984,openlibrary,Cocuk Edebiyati ve Okuma Kulturu,Sedat Sever,2013,,,https://openlibrary.org/works/OL26408098W,"Sever, S. (2015). Çocuk Edebiyatı ve Okuma Kültürü. Tudem Yayınları."
7288,1283716,21627895,no_match,0.0,,,,,,,,"Akman, Mustafa. “Ali b. Sultan el-Kârî (1605)”. Mâtürîdî Öncüler. ed. Özden Kanter. 219-224. İstanbul: Kitâbî, 2023. Âsım Efendi, Mütercim. el-Okyanûsu’l-Basît fî Tercemeti’l-Kâmûsi’l-Muhît Kâmûsu’l-Muhît Tercümesi. ed. Mustafa Koç. 6 Cilt. İstanbul: TYEKB Yayınları, 2014."
